	nodes_synt	edges_synt	radius_synt	diameter_synt	average_clustering_synt	transitivity_synt	density_synt	degree_pearson_correlation_coefficien_syntt	nodes_flat	edges_flat	radius_flat	diameter_flat	average_clustering_flat	transitivity_flat	density_flat	degree_pearson_correlation_coefficient_flat	class
15976	13	25	3	6	0.6068376068376069	0.6	1.0	0.0	13	30	4	7	0.7527777777777778	0.75	1.0	0.495890410958904	fiction
15977	11	17	3	4	0.5412698412698412	0.48	2.0	0.28571428571428564	11	23	3	6	0.6238095238095239	0.6666666666666666	2.0	0.3640086726090098	fiction
15978	14	30	3	5	0.6386243386243386	0.7083333333333334	1.0	0	14	35	4	8	0.7000000000000001	0.8	1.0	0	fiction
15979	15	29	3	5	0.6400793650793651	0.6	0.7	0.018932874354561098	15	39	5	10	0.7309523809523809	0.8	1.0	0.36231884057971014	fiction
15980	14	33	3	5	0.6813492063492065	0.631578947368421	1.0	0	14	39	5	10	0.7018518518518518	0.7	1.0	0	fiction
15981	13	23	3	4	0.5833333333333334	0.6	1.0	0	13	19	3	5	0.6	0.5454545454545454	1.0	0	fiction
15982	13	30	2	4	0.6685714285714285	0.6	2.0	0.0	13	31	3	5	0.6952380952380953	0.5316455696202531	2.0	0.10711261642675694	fiction
15983	14	29	3	5	0.6777777777777777	0.6521739130434783	1.0	0.0	14	34	4	7	0.6638888888888889	0.6818181818181818	1.0	0.36134453781512593	fiction
15984	15	27	2	4	0.6815476190476191	0.6	1.0	0.0	15	35	3	5	0.5833333333333333	0.6	0.8333333333333334	0.2028985507246377	fiction
15985	15	40	3	5	0.6875324675324676	0.5769230769230769	2.0	0	15	51	4	7	0.7031746031746031	0.6455696202531646	2.0	0	fiction
15986	11	18	3	5	0.7666666666666666	0.8823529411764706	1.0	0.0	11	19	3	6	0.6964285714285714	0.6774193548387096	0.8	0.3461538461538461	fiction
15987	14	28	3	5	0.725925925925926	0.6	1.0	0.041916167664670656	14	33	4	7	0.7085858585858585	0.6	1.0	0.4059405940594059	fiction
15988	14	29	3	5	0.8333333333333333	0.8	1.0	0	14	30	3	6	0.6452380952380953	0.6	1.0	0	fiction
15989	14	31	3	5	0.611111111111111	0.6666666666666666	2.0	0.16352201257861637	14	34	4	7	0.7304761904761905	0.7241379310344828	2.0	0.4864864864864864	fiction
15990	16	39	3	6	0.7665945165945167	0.75	2.0	0	16	55	6	11	0.7678571428571428	0.8	2.0	0	fiction
15991	15	32	3	5	0.7221428571428572	0.6792452830188679	1.0	0	15	37	5	9	0.7072222222222223	0.8	1.0	0	fiction
15992	14	33	3	6	0.8333333333333333	0.8	1.0	0	14	34	5	9	0.7666666666666666	0.8823529411764706	1.0	0.6482758620689657	fiction
15993	14	31	3	5	0.761904761904762	0.6122448979591837	1.0	0.0	14	38	4	8	0.6969954648526077	0.6	0.8333333333333334	0.48311306901615275	fiction
15994	14	34	3	5	0.7232142857142858	0.6521739130434783	0.7	0.0	14	40	4	7	0.6742424242424242	0.6492537313432836	0.8	0.45038167938931295	fiction
15995	13	35	3	5	0.6373737373737374	0.6	0.8333333333333334	0.18181818181818185	13	37	4	7	0.7150000000000001	0.6	0.7	0.4086242299794661	fiction
15996	14	25	3	5	0.6500000000000001	0.5454545454545454	2.0	0	14	30	4	7	0.7	0.8	2.0	0	fiction
15997	14	25	3	5	0.6333333333333334	0.5076923076923077	1.0	0.0	14	29	4	7	0.7113095238095238	0.6857142857142857	0.8333333333333334	0.40106951871657776	fiction
15998	16	49	3	5	0.8186013986013987	0.7216494845360825	1.0	0.10052910052910048	16	56	4	8	0.7724719724719724	0.7674418604651163	1.3333333333333333	0.45038167938931295	fiction
15999	14	23	2	4	0.7999999999999999	0.6	0.8333333333333334	0.18672199170124482	14	30	4	7	0.7	0.8	0.8	0.6571428571428573	fiction
16000	15	32	2	4	0.6238095238095239	0.6	1.0	0.0	15	42	3	5	0.6555555555555556	0.5806451612903226	1.0	0.0	fiction
16001	15	28	3	6	0.8333333333333333	0.8	1.0	0	15	40	4	8	0.7678571428571428	0.645	1.0	0	fiction
16002	16	40	3	5	0.753896103896104	0.6206896551724138	2.0	0.22727272727272724	16	49	5	9	0.7161727161727162	0.6878048780487804	2.0	0.7142857142857143	fiction
16003	14	41	3	5	0.7456349206349208	0.6	1.0	0.28571428571428564	14	50	3	6	0.7227513227513227	0.6	1.0	0.2857142857142857	fiction
16004	15	38	3	5	0.8333333333333333	0.75	2.0	0	15	54	4	7	0.7478632478632478	0.8	2.0	0	fiction
16005	15	27	2	4	0.6666666666666666	0.6	0.5833333333333334	0.0	15	36	4	7	0.7142857142857143	0.7674418604651163	0.7142857142857143	0.19163545568039952	fiction
16006	15	32	3	5	0.7285714285714285	0.7894736842105263	2.0	0.1833333333333332	15	40	5	9	0.7125	0.8	2.0	0.5423728813559323	fiction
16007	14	32	3	5	0.6060606060606061	0.6666666666666666	2.0	0.0	14	43	4	7	0.702020202020202	0.75	2.0	0.638095238095238	fiction
16008	16	36	3	6	0.8277777777777778	0.78	2.0	0	16	42	5	9	0.7380952380952381	0.75	2.0	0	fiction
16009	15	44	3	5	0.7594516594516595	0.6666666666666666	2.0	0	15	53	4	8	0.7542069042069042	0.75	2.0	0	fiction
16010	3	2	1	2	0.0	0.0	0.6666666666666666	0.0	3	2	1	2	0.0	0.0	0.6666666666666666	0.0	fiction
16011	14	30	3	6	0.7142857142857143	0.7674418604651163	1.0	0	14	37	3	6	0.7142857142857143	0.7674418604651163	1.0	0	fiction
16012	14	29	2	4	0.5285714285714286	0.43902439024390244	1.0	0.0	14	33	4	8	0.6074074074074074	0.616822429906542	0.6666666666666666	0.3312693498452013	fiction
16013	13	31	3	5	0.6777777777777777	0.6818181818181818	1.0	0	13	31	3	6	0.705026455026455	0.8	1.0	0	fiction
16014	14	38	2	4	0.37121212121212116	0.43902439024390244	1.0	0.28571428571428564	14	43	4	7	0.5924603174603175	0.6047430830039525	1.0	0.2916666666666667	fiction
16015	12	23	3	5	0.5833333333333334	0.6	1.0	0	12	26	4	7	0.6708333333333334	0.6	1.0	0	fiction
16016	13	27	3	5	0.7121212121212122	0.6666666666666666	2.0	0	13	32	4	8	0.6995670995670995	0.6818181818181818	2.0	0	fiction
